Для графа на рисунку з вершини 2 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../Graphs/Traversals/1.png}{ENDL}\end{center}{ENDL}Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}Записати номери відповідних ребер через пробіл.\par{ENDL}1) (4, 6)\par{ENDL}2) (3, 4)\par{ENDL}3) (2, 5)\par{ENDL}4) (4, 5)\par{ENDL}5) (0, 5)\par{ENDL}6) (2, 6)\par{ENDL}%answer:1:4 6
Для графа на рисунку з вершини 6 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../Graphs/Traversals/138.png}{ENDL}\end{center}{ENDL}Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}Записати номери відповідних ребер через пробіл.\par{ENDL}1) (0, 5)\par{ENDL}2) (1, 2)\par{ENDL}3) (2, 5)\par{ENDL}4) (2, 6)\par{ENDL}5) (2, 4)\par{ENDL}6) (4, 6)\par{ENDL}%answer:138:3 4 6

Для графа на рисунку з вершини 5 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../Graphs/Traversals/139.png}{ENDL}\end{center}{ENDL}Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}Записати номери відповідних ребер через пробіл.\par{ENDL}1) (1, 3)\par{ENDL}2) (2, 5)\par{ENDL}3) (0, 5)\par{ENDL}4) (0, 1)\par{ENDL}5) (1, 6)\par{ENDL}6) (1, 2)\par{ENDL}%answer:139:2

Для графа на рисунку з вершини 0 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../Graphs/Traversals/140.png}{ENDL}\end{center}{ENDL}Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}Записати номери відповідних ребер через пробіл.\par{ENDL}1) (1, 2)\par{ENDL}2) (5, 6)\par{ENDL}3) (1, 5)\par{ENDL}4) (0, 4)\par{ENDL}5) (2, 6)\par{ENDL}6) (2, 5)\par{ENDL}%answer:140:3 4 5

Для графа на рисунку з вершини 1 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../Graphs/Traversals/142.png}{ENDL}\end{center}{ENDL}Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}Записати номери відповідних ребер через пробіл.\par{ENDL}1) (0, 2)\par{ENDL}2) (5, 6)\par{ENDL}3) (0, 3)\par{ENDL}4) (1, 4)\par{ENDL}5) (0, 4)\par{ENDL}6) (0, 6)\par{ENDL}%answer:142:6

Для графа на рисунку з вершини 1 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../Graphs/Traversals/144.png}{ENDL}\end{center}{ENDL}Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}Записати номери відповідних ребер через пробіл.\par{ENDL}1) (2, 4)\par{ENDL}2) (0, 6)\par{ENDL}3) (3, 4)\par{ENDL}4) (1, 6)\par{ENDL}5) (1, 4)\par{ENDL}6) (0, 1)\par{ENDL}%answer:144:2 4 5

Для графа на рисунку з вершини 3 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../Graphs/Traversals/146.png}{ENDL}\end{center}{ENDL}Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}Записати номери відповідних ребер через пробіл.\par{ENDL}1) (3, 5)\par{ENDL}2) (0, 4)\par{ENDL}3) (1, 4)\par{ENDL}4) (0, 3)\par{ENDL}5) (5, 6)\par{ENDL}6) (2, 6)\par{ENDL}%answer:146:1

Для графа на рисунку з вершини 5 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../Graphs/Traversals/147.png}{ENDL}\end{center}{ENDL}Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}Записати номери відповідних ребер через пробіл.\par{ENDL}1) (0, 5)\par{ENDL}2) (0, 6)\par{ENDL}3) (2, 5)\par{ENDL}4) (2, 6)\par{ENDL}5) (0, 4)\par{ENDL}6) (2, 4)\par{ENDL}%answer:147:2 3 5

Для графа на рисунку з вершини 2 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../Graphs/Traversals/148.png}{ENDL}\end{center}{ENDL}Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}Записати номери відповідних ребер через пробіл.\par{ENDL}1) (2, 5)\par{ENDL}2) (0, 6)\par{ENDL}3) (0, 1)\par{ENDL}4) (3, 4)\par{ENDL}5) (1, 2)\par{ENDL}6) (2, 6)\par{ENDL}%answer:148:6

Для графа на рисунку з вершини 6 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../Graphs/Traversals/149.png}{ENDL}\end{center}{ENDL}Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}Записати номери відповідних ребер через пробіл.\par{ENDL}1) (0, 2)\par{ENDL}2) (2, 5)\par{ENDL}3) (4, 5)\par{ENDL}4) (1, 6)\par{ENDL}5) (3, 6)\par{ENDL}6) (0, 3)\par{ENDL}%answer:149:3 5

